from_user_id,?column?
wmqDzZEwAAvIi5aOtLJ3D2SIanhbadWw,"昨天的小班长 Camellia 同学整体表现依然可圈可点。目前我们所学的内容已经进入比较高阶的阶段，孩子们能达到现在的水平，非常值得肯定和鼓励。[愉快]

Camellia 前半部分完成得很出色，只是在后半部分有一些内容出现了遗忘，这也是非常正常的学习过程。小班长的录制视频真实地记录了孩子们在课堂上的表现，不仅能帮助他们发现自己的优势与不足，也为今后回顾成长轨迹留下了非常有意义的纪念。💪

希望孩子们不要害怕在镜头前展示自己，勇敢地拿出最好的状态。当然，如果在课前能够进行更充分的准备，相信咱们的表现一定会更加精彩！[庆祝]@Camellia妈妈 "
wmqDzZEwAAvIi5aOtLJ3D2SIanhbadWw,恭喜本次上榜的孩子们！[鼓掌][鼓掌][鼓掌]太棒啦！[庆祝][庆祝] 看到大家开心的笑容，肯定也为自己的成果感到自豪！希望你们继续保持积极进取的状态，体会到高阶的成就感[加油] 其他孩子也要加油向前冲哦，期待下次在奖牌榜上也能看到你们的亮相！[机智]
wmqDzZEwAAP2iMecDlSqAfD4MF32PfNw,"【课后任务补交提醒❗️❗️】
请以下同学在明天晚上18点前将相应任务补交给Jenny🔔
@cherry妈妈 
@Danny妈妈 
@Panda and Elsa 
@云 
@Hanson妈妈 
@Irene 妈妈 
@Jaden妈妈 
@Jaden妈妈 
@Rubia爸爸 
@Tara妈妈 "
wmqDzZEwAAP2iMecDlSqAfD4MF32PfNw,很多小朋友差的都是听力，请家长们查收所需听力音频⬇️
wmqDzZEwAAP2iMecDlSqAfD4MF32PfNw,"【课后任务补交提醒❗️❗️】
请以下同学在明天晚上18点前将相应任务补交给Jenny🔔
@Brooks妈妈 
@David妈妈 
@London7~Candy妈妈 
@Lion，Tiger妈妈 "
wmqDzZEwAAFZPfAwC1RLRubEcgt3ttXw,[敲打]吃醋了
wmqDzZEwAAvIi5aOtLJ3D2SIanhbadWw,"下节课需要在【Angie】处完成闯关3的同学是：
Cindy，Amanda，Flora，Shirley
@Cindy妈妈 @Amanda妈妈 @Flora 妈妈 @Shirley 妈妈"
wmqDzZEwAAvIi5aOtLJ3D2SIanhbadWw,咱们的100天打卡马上就要结束了，Angie老师会在结束打卡之后统计出达成100天的所有孩子们[嘿哈]大家这几天抓住时间💪加油咯！
wmqDzZEwAAvIi5aOtLJ3D2SIanhbadWw,"新的一周，让我们继续：
“笃行不怠，一以贯之。
绵绵用力，久久为功”
咱们下周见咯[爱心][爱心]@所有人 "
wmqDzZEwAAx3m1aa4PFLggHhOPrPOigg,收到
wmqDzZEwAAPTq9aJL5H0aStHncWFhSmw,没事没事，太多了，没发错就好[奸笑]
wmqDzZEwAA4wWBJJROgcsBvdT_h3Sw1g,"「班主任Naomi 老师：
新的一年我们持续挖掘发现孩子们身上的闪光点，通过“闪光少年”项目，让孩子们更加的自信和展示出自己~[得意]

这次上榜
闪亮英语进步小达人：Jolin~~@李梓琳Jolin爸爸 
舞台预备小标兵：Lucas~@谌新沅 Lucas 妈妈 @谌新沅 Lucas 爸爸 @谌新沅 Lucas奶奶 

Jolin小朋友在最近的学习中无论是课后任务还是英语的学习，进步非常大噢！Jolin爸爸在孩子的学习中参与度越来越高，逐渐向模范家长靠拢啦，点赞！[强]
Lucas小朋友在本次戏剧嘉年华排练的整个过程中表现十分优异！态度端正且非常积极！Lucas的表现Naomi和Max老师有目共睹，希望Lucas能保持这样一份热情继续发光发热哦！[耶]

新的一周孩子们继续闪闪发光吧~下一周就是你哟[太阳]」
- - - - - - - - - - - - - - -
谢谢老师们的指导和鼓励，Lucas继续加油💪💪💪"
wmqDzZEwAAtPvQJ_S4z3NGCt1t6EDNqA,收到
wmqDzZEwAAuTdr2RpdT8rZdxiQbe2dkg,[强][强][强]
wmqDzZEwAAfKUmTk_4EHp52Gk_9IDVzw,@师训处-Peri 老师，下午开完两个会被班主任抓去做课后了，现在结束马上发周总结～[流泪]我下午就下好了[流泪][流泪]
wmqDzZEwAAPE3u8BMM96FvhvBSX2S96w,[强][强][强]
wmqDzZEwAA9s4oFXCtunxAeZCeK1DUag,"「Jerry 万小玉：@师训处-Peri 老师，下午开完两个会被班主任抓去做课后了，现在结束马上发周总结～[流泪]我下午就下好了[流泪][流泪]」
- - - - - - - - - - - - - - -
好滴"
wmqDzZEwAAEFK4zmIrVb8RW0lpjgUNxA,@德育班主任Angie 谢谢鼓励，孩子仍需努力[拳头]
wmqDzZEwAAvD0oaXXMGzop094Tu82Klg,Ok，好的。明白了，谢谢老师，因为刚刚我和 小橙子在看的时候，她就发现了，说那个封面是不一样的[偷笑]我还以为老师发错了，赶紧问一下，如果确定是手机上发的这个，咱就按照这个给她看
wmqDzZEwAAOqWUf6JxQR8oFhOVViZ1Cw,闯关三登记表没看到丽丽的
wmqDzZEwAAvIi5aOtLJ3D2SIanhbadWw,@Camellia妈妈 Camellia妈妈客气啦！Camellia加油[愉快]
wmqDzZEwAALW1nXtla_hiO6eBTHYrfJQ,Eric特意穿了一身迷彩，不加分吗
wmqDzZEwAALeyQ3gR28lPMUVQReLc0Sg,Iris也穿了旧衣服改造的@班主任Naomi 老师 
wmqDzZEwAALeyQ3gR28lPMUVQReLc0Sg,她衣服上的珍珠 蝴蝶结 扭扭棒都是自己粘上去的
wmqDzZEwAAVIeWwAXFzKYtOfYX6O4Dag,收到
wmqDzZEwAAbShfpvsZ8I1rSbyUlqY09A,收到
wmqDzZEwAA8bdEhvYqO_kudkcl6oq04Q,收到
wmqDzZEwAAlWgvpe_LV9nusoPQudb8VQ,收到
wmqDzZEwAAX1P3RXRKhbvf-_ePmsE98A,收到
wmqDzZEwAACX_XwumhFrQjOuCFS0yL9Q,收到
wmqDzZEwAAN695dJ__LZcOGUQwyAHIJw,"「德育班主任 Alicia老师：⬆️以上是本周的小班长我们的Harrison乖乖@贺梓原Harrison妈妈 乖乖回家准备的特别的好！特别熟练哦[偷笑]而且乖乖的语音语调真的很棒！继续加油呀[爱心][爱心][爱心]」
- - - - - - - - - - - - - - -
谢谢老师的鼓励，下次我们的声音更大一点，继续加油！[加油]"
wmqDzZEwAA83sKeoWGsWVLR6GY9-ZV2A,【未知消息类型】
wmqDzZEwAAMbZWmUliUiqhprolJNUlYQ,今日Aria值班，大家有问题可以联系我噢[玫瑰][玫瑰]
wmqDzZEwAAtNOPteDAu4-tHu0_1GaShA,"「思妤🍍Emily's mother：
感谢doit每一位老师 ❤️
Emily成长路上遇到你们太幸运啦」
- - - - - - - - - - - - - - -
好厉害的设计，手巧的妈妈[强][强][强]"
wmqDzZEwAAedl7cCZgXPoz16Kl_euGkQ,再次确认下，是24号要收到对吧
wmqDzZEwAAedl7cCZgXPoz16Kl_euGkQ,@jiang jiang @Ice 
wmqDzZEwAAedl7cCZgXPoz16Kl_euGkQ,你好
wmqDzZEwAAedl7cCZgXPoz16Kl_euGkQ,还在吗
wmqDzZEwAAedl7cCZgXPoz16Kl_euGkQ,咱们yunnan冰箱贴24号要收到对吧
wmqDzZEwAAXmzttorye7Te3PZgK3JkRQ,嗯嗯 对的
wmqDzZEwAAedl7cCZgXPoz16Kl_euGkQ,好的
wmqDzZEwAAyn5CWpawnIJ087Pd5nu3QQ,@所有人 上周咱们学习了如何去表达身体上的不适，如何给出建议，这周我们也继续巩固，把内容极力吸收和内化。那上周孩子们开启了更高一级的学习，从第一个主题开始，我们要学习的内容就变得越来越多。对于孩子们集中精力和迅速记忆的能力要求也相应更高。所以咱们班的小朋友，要学会去适应升级后的课堂，利用好课上的时间，做到「单位时间最高效能」，这也是欣巴的哥哥和所有笃一学霸学长们的终极武功秘籍。
wmqDzZEwAAyn5CWpawnIJ087Pd5nu3QQ,[抱拳]
wmqDzZEwAALW1nXtla_hiO6eBTHYrfJQ,[抱拳][强][强][OK][OK]
wmqDzZEwAAyn5CWpawnIJ087Pd5nu3QQ,孩子们这节课还回顾了几年前热议的“扶不扶”话题，也学习了在英文中“活雷锋”的对应表达，Venice开心地看到咱们班孩子都是选择善良的小朋友，但是也告诉孩子们在保持善良的同时，亦要保护好自己。
wmqDzZEwAAyn5CWpawnIJ087Pd5nu3QQ,"希望孩子们也能记住今天学习的关于助人美德的名言名句。“爱出者爱返。福往者福来。”希望孩子们以后都能长成为聪慧善良，心中有爱的大人。

总而言之，今天咱们的课堂太精彩了呀。希望课后孩子们主动学习，自助管理自己的时间，新升级咱们的能力越来越强的同时肯定付出也会越来越多喔。"
wmqDzZEwAAyn5CWpawnIJ087Pd5nu3QQ,"希望孩子们也能记住今天学习的关于助人美德的名言名句。“爱出者爱返。福往者福来。”希望孩子们以后都能长成为聪慧善良，心中有爱的大人。

总而言之，今天咱们的课堂太精彩了呀。希望课后孩子们主动学习，自助管理自己的时间，希望咱们的能力越来越强的同时肯定付出也会越来越多喔。❤"
wmqDzZEwAAyn5CWpawnIJ087Pd5nu3QQ,闯关3微课↓
wmqDzZEwAAyn5CWpawnIJ087Pd5nu3QQ,口语挑战Part A +Part B↓
wmqDzZEwAAyn5CWpawnIJ087Pd5nu3QQ,口语-身体部位↓（下周面对面闯关）
wmqDzZEwAAvIi5aOtLJ3D2SIanhbadWw,"各位班主任老师[爱心]

周日的班级课程结束后，还未发送课后评语的班级，务必将学生在周末精心制作的环保服饰或用心穿搭的照片及时分享至班级群，并附上积极、真诚的赞美语。让孩子们和家长真切感受到自己的用心与努力被看见、被肯定，进一步增强学生的参与感与成就感，同时促进家校之间的良好互动。[拥抱]

对于已发送课后评语但未晒出小朋友照片的班级，请最迟于下周内在班级群中对孩子和家长进行公开的赞美与表扬。[玫瑰]

已在班群中分享学生用心穿搭照片的老师，请在家校联系时再次向家长表达诚恳的肯定与赞赏。[强]@所有人 "
wmqDzZEwAAyn5CWpawnIJ087Pd5nu3QQ,口语-身体部位↓（下周面对面闯关）
wmqDzZEwAAyn5CWpawnIJ087Pd5nu3QQ,邦迪创可贴-跟读音频↓（熟读）
wmqDzZEwAAyn5CWpawnIJ087Pd5nu3QQ,听力task 1（含微课）↓
wmqDzZEwAAyn5CWpawnIJ087Pd5nu3QQ,"PS：笃一2526学年作为教学服务年 从本周开始笃一给孩子们提供了更多学习英语的抓手，配套咱们每周的素质拓展单我们每周有一份素拓练习单，孩子们正常复习的同时可以在周五或周六晚上试着做一下，有余力的孩子们还可以周中做一次，再复印一份周五或周六晚上再练习一次。

总而言之就是利用好一切的学习资料，我们一起陪伴孩子们在英语学习的路上再上一层楼❤"
wmqDzZEwAAyn5CWpawnIJ087Pd5nu3QQ,"让我们笃行不怠，一以贯之，绵绵用力、久久为功！

孩子们下周见喔。[爱心]"
wmqDzZEwAAyn5CWpawnIJ087Pd5nu3QQ,"老师们下午好[爱心]

以下班级为【2025年笃一儿童戏剧嘉年华-优秀表演班级】名单[哇]

孩子们用优美的歌声，动感的舞蹈，生动的表演展示出闪闪发光的自己[庆祝][庆祝][庆祝][庆祝]
同时，也恭喜以下班级获得
1️⃣班风能量加分
2️⃣“小金人”奖杯🏆
3️⃣【戏剧嘉年华返场演出资格】

具体事宜请对接Max[爱心]

1️⃣麒麟8班 【Shelter From Loneliness】

2️⃣凤凰11班 【神笔马良】

3️⃣凤凰26班 【A Happy Day of Sally and Annie】

4️⃣凤凰31班 【Proud of You】

5️⃣锦鲤16班 【拔萝卜】

6️⃣锦鲤19班 【Dudu和他的朋友们】

7️⃣凤凰41班 【Seven Days A Week】

8️⃣凤凰44班【Gummy Bear】

9️⃣锦鲤33班 【Four Seasons, So Much Fun】

🔟锦鲤26班 【Who Took The Cookie from The Cookie Jar?】"
wmqDzZEwAAyn5CWpawnIJ087Pd5nu3QQ,"上面信息转发自笃一活动处，我们凤凰11班在全校82个班级的表演评选中又又一次胜出！获得了全校老师的肯定和赞誉，获得笃一第三届戏剧节“小金人”奖杯🏆

Venice老师和Liam老师太开心、欣慰和骄傲啦！！[呲牙]"
wmqDzZEwAAyn5CWpawnIJ087Pd5nu3QQ,所以，我们凤凰11班的孩子们获邀在本周日上课结束后，再次到剧场呈现《神笔马良》的演出！！[呲牙]
wmqDzZEwAAInUD_6VlDnrSbttZdMZrzA,[鼓掌][鼓掌][鼓掌]
wmqDzZEwAAyn5CWpawnIJ087Pd5nu3QQ,"请宝贝们做好以下准备：
1. 台词：① 全部台词背熟；② 熟记走位和动作；③知道前后同伴台词（避免串场失误）

2. 服饰：所有道具服饰和上次一样，孩子们带齐到学校"
wmqDzZEwAAyn5CWpawnIJ087Pd5nu3QQ,[玫瑰]时间：周日3:00准时到校排练最后2次，下课后稍作准备上场演出，届时也请爸爸妈妈再次到剧场给我们的宝贝们加油打气~
wmqDzZEwAAyn5CWpawnIJ087Pd5nu3QQ,[玫瑰]时间：周日3:00准时到校排练最后2次，下课后稍作准备上场演出，届时也请爸爸妈妈再次到剧场给我们的宝贝们加油打气~
wmqDzZEwAAyn5CWpawnIJ087Pd5nu3QQ,[玫瑰]时间：周日3:00准时到校排练最后2次，下课后稍作准备上场演出，届时也请爸爸妈妈再次到剧场给我们的宝贝们加油打气~
wmqDzZEwAAyn5CWpawnIJ087Pd5nu3QQ,【未知消息类型】
wmqDzZEwAAyn5CWpawnIJ087Pd5nu3QQ,请宝爸宝妈们接龙帮孩子们确认演出信息[呲牙]
wmqDzZEwAAnFtqHTqhjisXI2BbG7TnCw,【未知消息类型】
wmqDzZEwAA8_ixxsVlGotg9UADSmjjlA,【未知消息类型】
wmqDzZEwAAji9Vz2xPUPrlI-ZWEIhRlw,【未知消息类型】
wmqDzZEwAApwx9AGIKHy7LKg3NXObT_A,【未知消息类型】
wmqDzZEwAA5PLArkyWs6id6bkd6OUBqw,"「德育班主任Kathy：[图片]」
- - - - - - - - - - - - - - -
收到，谢谢老师[抱拳][抱拳][咖啡][咖啡]"
wmqDzZEwAAEQ3ZZpA7O6ZHOJ7vdhXnqA,收到，谢谢Kathy老师[抱拳][抱拳][玫瑰][玫瑰]
wmqDzZEwAABzDLMnfHFLDiMFl7mfKfpw,【未知消息类型】
wmqDzZEwAANlSuAqT9OUaHMflwJMbkcA,收到
wmqDzZEwAAAybRdyZSr3PivwPeLhyXBA,收到
wmqDzZEwAAtKox7GUqZvsO7gEYSotqQw,【未知消息类型】
wmqDzZEwAAPJMxgCiWSM0b-wsRtUSBnA,收到
wmqDzZEwAAUx9ZQww9B8WEUDq4GDqm5w,收到
wmqDzZEwAAInUD_6VlDnrSbttZdMZrzA,【未知消息类型】
wmqDzZEwAAEUmWnM88rxiQFMs_ib2W0g,【未知消息类型】
wmqDzZEwAAAzLQNOkgq5Psa6_HHdq36Q,收到
wmqDzZEwAA3U-v8keKs-Ja8l3eOY7OZw,收到
wmqDzZEwAA4cD8K7kQho19PxoJyNKW5g,以上是TKT的备考资料，需要的老师自取哦~[爱心]
wmqDzZEwAAYn3M_H-OEe-wjDxkGXfy-Q,谢谢老师们[玫瑰][玫瑰]
wmqDzZEwAA4cD8K7kQho19PxoJyNKW5g,Movers：
wmqDzZEwAA4cD8K7kQho19PxoJyNKW5g,"培训大纲：
1. 剑少考试总览
2. 口语评分标准+解读
（1）Starter评分标准+解读+视频示范打分（Zoe）
（2）Movers评分标准+解读+视频示范打分（Jade）
（3）Flyers评分标准+解读+视频示范打分（Chris）
3. 对于考试营的备考建议"
wmqDzZEwAA4cD8K7kQho19PxoJyNKW5g,"@我想要两颗西柚🍊  @Christina 

两位老师以上是周三培训的大纲，两位老师需要负责的就是该等级的评分标准讲解+解读+视频示范打分，PPT最晚明天上午做出来，今天可以先看一下示范视频+剑桥打分及评价 ，视频如下："
wmqDzZEwAA4cD8K7kQho19PxoJyNKW5g,Starters：
wmqDzZEwAA4cD8K7kQho19PxoJyNKW5g,Flyers：
wmqDzZEwAAsls5HMPvGgejsrTMhnblYQ,学习力的我晚点发给您
wmqDzZEwAAsls5HMPvGgejsrTMhnblYQ,老师，能不能麻烦您把最新一周的作业单发给我一下
wmqDzZEwAAbsXp8IIXebEBtPq_didHXg,Ice老师，Lucas的笃笃币合计有误
wmqDzZEwAAsls5HMPvGgejsrTMhnblYQ,谢谢
wmqDzZEwAAbsXp8IIXebEBtPq_didHXg,这是上周的哦
wmqDzZEwAA63BT-xkIx_Ufx8s3ge6AEA,什么我是演说家呀？
wmqDzZEwAAGk4laqkGDu2f7U9pCY1YqA,收到
wmqDzZEwAApbLhRr7jNDgk_swa2edOSw,收到
wmqDzZEwAA2v3C7rV58FOQPrgwvSJ4FA,麻烦哪位家长发一下上星期的笔记呗！谢谢啦[玫瑰][玫瑰][玫瑰]
